country,indicator,date,value,period
malawi,inflation-cpi,2009-05-01,7.8,monthly
malawi,inflation-cpi,2009-06-01,7.5,monthly
malawi,inflation-cpi,2009-07-01,8,monthly
malawi,inflation-cpi,2009-08-01,7.8,monthly
malawi,inflation-cpi,2009-09-01,7.5,monthly
malawi,inflation-cpi,2009-10-01,7.3,monthly
malawi,inflation-cpi,2009-11-01,7.2,monthly
malawi,inflation-cpi,2009-12-01,7.6,monthly
malawi,inflation-cpi,2010-01-01,7.8,monthly
malawi,inflation-cpi,2010-02-01,8.2,monthly
malawi,inflation-cpi,2010-03-01,8.3,monthly
malawi,inflation-cpi,2010-04-01,8.1,monthly
malawi,inflation-cpi,2010-05-01,7.8,monthly
malawi,inflation-cpi,2010-06-01,7.5,monthly
malawi,inflation-cpi,2010-07-01,7.3,monthly
malawi,inflation-cpi,2010-08-01,7.2,monthly
malawi,inflation-cpi,2010-09-01,7,monthly
malawi,inflation-cpi,2010-10-01,6.7,monthly
malawi,inflation-cpi,2010-11-01,6.4,monthly
malawi,inflation-cpi,2010-12-01,6.3,monthly
malawi,inflation-cpi,2011-01-01,6.6,monthly
malawi,inflation-cpi,2011-02-01,7,monthly
malawi,inflation-cpi,2011-03-01,7.2,monthly
malawi,inflation-cpi,2011-04-01,7.1,monthly
malawi,inflation-cpi,2011-05-01,7,monthly
malawi,inflation-cpi,2011-06-01,7,monthly
malawi,inflation-cpi,2011-07-01,7.4,monthly
malawi,inflation-cpi,2011-08-01,7.6,monthly
malawi,inflation-cpi,2011-09-01,7.7,monthly
malawi,inflation-cpi,2011-10-01,8.1,monthly
malawi,inflation-cpi,2011-11-01,8.9,monthly
malawi,inflation-cpi,2011-12-01,9.8,monthly
malawi,inflation-cpi,2012-01-01,10.3,monthly
malawi,inflation-cpi,2012-02-01,10.9,monthly
malawi,inflation-cpi,2012-03-01,11.4,monthly
malawi,inflation-cpi,2012-04-01,12.4,monthly
malawi,inflation-cpi,2012-05-01,17.3,monthly
malawi,inflation-cpi,2012-06-01,20.1,monthly
malawi,inflation-cpi,2012-07-01,21.7,monthly
malawi,inflation-cpi,2012-08-01,25.5,monthly
malawi,inflation-cpi,2012-09-01,33.3,monthly
malawi,inflation-cpi,2012-10-01,34.6,monthly
malawi,inflation-cpi,2012-11-01,35.1,monthly
malawi,inflation-cpi,2012-12-01,37.9,monthly
malawi,inflation-cpi,2013-01-01,36.4,monthly
malawi,inflation-cpi,2013-02-01,35.8,monthly
malawi,inflation-cpi,2013-03-01,31,monthly
malawi,inflation-cpi,2013-04-01,27.9,monthly
malawi,inflation-cpi,2013-07-01,25.2,monthly
malawi,inflation-cpi,2013-08-01,23.3,monthly
malawi,inflation-cpi,2013-09-01,21.7,monthly
malawi,inflation-cpi,2013-10-01,22.2,monthly
malawi,inflation-cpi,2013-11-01,22.9,monthly
malawi,inflation-cpi,2013-12-01,23.5,monthly
malawi,inflation-cpi,2014-01-01,25.9,monthly
malawi,inflation-cpi,2014-02-01,24.6,monthly
malawi,inflation-cpi,2014-03-01,24,monthly
malawi,inflation-cpi,2014-04-01,23.9,monthly
malawi,inflation-cpi,2014-05-01,22.6,monthly
malawi,inflation-cpi,2014-06-01,22.5,monthly
malawi,inflation-cpi,2014-07-01,22.3,monthly
malawi,inflation-cpi,2014-08-01,24.5,monthly
malawi,inflation-cpi,2014-09-01,23.7,monthly
malawi,inflation-cpi,2014-10-01,23.3,monthly
malawi,inflation-cpi,2014-11-01,23.7,monthly
malawi,inflation-cpi,2014-12-01,24.2,monthly
malawi,inflation-cpi,2015-01-01,21.2,monthly
malawi,inflation-cpi,2015-02-01,19.7,monthly
malawi,inflation-cpi,2015-03-01,18.2,monthly
malawi,inflation-cpi,2015-04-01,18.8,monthly
malawi,inflation-cpi,2015-05-01,19.5,monthly
malawi,inflation-cpi,2015-06-01,21.3,monthly
malawi,inflation-cpi,2015-07-01,22.2,monthly
malawi,inflation-cpi,2015-08-01,23,monthly
malawi,inflation-cpi,2015-09-01,24.1,monthly
malawi,inflation-cpi,2015-10-01,24.7,monthly
malawi,inflation-cpi,2015-11-01,24.6,monthly
malawi,inflation-cpi,2015-12-01,24.9,monthly
malawi,inflation-cpi,2016-01-01,23.5,monthly
malawi,inflation-cpi,2016-02-01,23.4,monthly
malawi,inflation-cpi,2016-03-01,22.1,monthly
malawi,inflation-cpi,2016-04-01,20.9,monthly
malawi,inflation-cpi,2016-05-01,21.5,monthly
malawi,inflation-cpi,2016-06-01,22.6,monthly
malawi,inflation-cpi,2016-07-01,23.5,monthly
malawi,inflation-cpi,2016-08-01,22.8,monthly
malawi,inflation-cpi,2016-09-01,21.2,monthly
malawi,inflation-cpi,2016-10-01,20.1,monthly
malawi,inflation-cpi,2016-11-01,19.9,monthly
malawi,inflation-cpi,2016-12-01,20,monthly
malawi,inflation-cpi,2017-01-01,18.2,monthly
malawi,inflation-cpi,2017-02-01,16.1,monthly
malawi,inflation-cpi,2017-03-01,15.8,monthly
malawi,inflation-cpi,2017-04-01,14.6,monthly
malawi,inflation-cpi,2017-05-01,12.3,monthly
malawi,inflation-cpi,2017-06-01,11.3,monthly
malawi,inflation-cpi,2017-07-01,10.2,monthly
malawi,inflation-cpi,2017-08-01,9.3,monthly
malawi,inflation-cpi,2017-09-01,8.4,monthly
malawi,inflation-cpi,2017-10-01,8.3,monthly
malawi,inflation-cpi,2017-11-01,7.7,monthly
malawi,inflation-cpi,2017-12-01,7.1,monthly
malawi,inflation-cpi,2018-01-01,8.1,monthly
malawi,inflation-cpi,2018-02-01,7.8,monthly
malawi,inflation-cpi,2018-03-01,9.9,monthly
malawi,inflation-cpi,2018-04-01,9.7,monthly
malawi,inflation-cpi,2018-05-01,11.6,monthly
malawi,inflation-cpi,2018-06-01,8.6,monthly
malawi,inflation-cpi,2018-07-01,9,monthly
malawi,inflation-cpi,2018-08-01,9.3,monthly
malawi,inflation-cpi,2018-09-01,9.5,monthly
malawi,inflation-cpi,2018-10-01,9.7,monthly
malawi,inflation-cpi,2018-11-01,13.1,monthly
malawi,inflation-cpi,2018-12-01,9.9,monthly
malawi,inflation-cpi,2019-01-01,8.8,monthly
malawi,inflation-cpi,2019-02-01,7.9,monthly
malawi,inflation-cpi,2019-03-01,9.3,monthly
malawi,inflation-cpi,2019-04-01,9.1,monthly
malawi,inflation-cpi,2019-05-01,8.9,monthly
malawi,inflation-cpi,2019-06-01,9,monthly
malawi,inflation-cpi,2019-07-01,9.3,monthly
malawi,inflation-cpi,2019-08-01,9.5,monthly
malawi,inflation-cpi,2019-09-01,9.2,monthly
malawi,inflation-cpi,2019-10-01,9.6,monthly
malawi,inflation-cpi,2019-11-01,10.4,monthly
malawi,inflation-cpi,2019-12-01,11.5,monthly
malawi,inflation-cpi,2020-01-01,11.1,monthly
malawi,inflation-cpi,2020-02-01,11,monthly
malawi,inflation-cpi,2020-03-01,9.8,monthly
malawi,inflation-cpi,2020-04-01,9.4,monthly
malawi,inflation-cpi,2020-05-01,8.7,monthly
malawi,inflation-cpi,2020-06-01,8.5,monthly
malawi,inflation-cpi,2020-07-01,8,monthly
malawi,inflation-cpi,2020-08-01,7.6,monthly
malawi,inflation-cpi,2020-09-01,7.1,monthly
malawi,inflation-cpi,2020-10-01,7.5,monthly
malawi,inflation-cpi,2020-11-01,7.3,monthly
malawi,inflation-cpi,2020-12-01,7.6,monthly
malawi,inflation-cpi,2021-01-01,7.7,monthly
malawi,inflation-cpi,2021-02-01,8.3,monthly
malawi,inflation-cpi,2021-03-01,10.2,monthly
malawi,inflation-cpi,2021-04-01,9.2,monthly
malawi,inflation-cpi,2021-05-01,8.9,monthly
malawi,inflation-cpi,2021-06-01,9.1,monthly
malawi,inflation-cpi,2021-07-01,8.7,monthly
malawi,inflation-cpi,2021-08-01,8.4,monthly
malawi,inflation-cpi,2021-09-01,8.9,monthly
malawi,inflation-cpi,2021-10-01,9.8,monthly
malawi,inflation-cpi,2021-11-01,11.1,monthly
malawi,inflation-cpi,2021-12-01,11.5,monthly
malawi,inflation-cpi,2022-01-01,12.1,monthly
malawi,inflation-cpi,2022-02-01,13,monthly
malawi,inflation-cpi,2022-03-01,14.1,monthly
malawi,inflation-cpi,2022-04-01,15.7,monthly
malawi,inflation-cpi,2022-05-01,19.1,monthly
malawi,inflation-cpi,2022-06-01,23.5,monthly
malawi,inflation-cpi,2022-07-01,24.6,monthly
malawi,inflation-cpi,2022-08-01,25.5,monthly
malawi,inflation-cpi,2022-09-01,25.9,monthly
malawi,inflation-cpi,2022-10-01,26.7,monthly
malawi,inflation-cpi,2022-11-01,25.8,monthly
malawi,inflation-cpi,2022-12-01,25.4,monthly
malawi,inflation-cpi,2023-01-01,25.9,monthly
malawi,inflation-cpi,2023-02-01,26.7,monthly
malawi,inflation-cpi,2023-03-01,27,monthly
malawi,inflation-cpi,2023-04-01,28.8,monthly
malawi,inflation-cpi,2023-05-01,29.2,monthly
malawi,inflation-cpi,2023-06-01,27.3,monthly
malawi,inflation-cpi,2023-07-01,28.4,monthly
malawi,inflation-cpi,2023-08-01,28.6,monthly
malawi,inflation-cpi,2023-09-01,27.8,monthly
malawi,inflation-cpi,2023-10-01,26.9,monthly
malawi,inflation-cpi,2023-11-01,33.1,monthly
malawi,inflation-cpi,2023-12-01,34.5,monthly
malawi,inflation-cpi,2024-01-01,35,monthly
malawi,inflation-cpi,2024-02-01,33.5,monthly
malawi,inflation-cpi,2024-03-01,31.8,monthly
malawi,inflation-cpi,2024-04-01,32.3,monthly
malawi,inflation-cpi,2024-05-01,32.7,monthly
kyrgyzstan,inflation-cpi,1998-07-01,1.1,monthly
kyrgyzstan,inflation-cpi,1998-08-01,1.18,monthly
kyrgyzstan,inflation-cpi,1998-09-01,0.96,monthly
kyrgyzstan,inflation-cpi,1998-10-01,3.88,monthly
kyrgyzstan,inflation-cpi,1998-11-01,5.74,monthly
kyrgyzstan,inflation-cpi,1998-12-01,5.58,monthly
kyrgyzstan,inflation-cpi,1999-01-01,5.7,monthly
kyrgyzstan,inflation-cpi,1999-02-01,5.46,monthly
kyrgyzstan,inflation-cpi,1999-03-01,4.87,monthly
kyrgyzstan,inflation-cpi,1999-04-01,3.15,monthly
kyrgyzstan,inflation-cpi,1999-05-01,1.75,monthly
kyrgyzstan,inflation-cpi,1999-06-01,4.01,monthly
kyrgyzstan,inflation-cpi,1999-07-01,1.1,monthly
kyrgyzstan,inflation-cpi,1999-08-01,1.18,monthly
kyrgyzstan,inflation-cpi,1999-09-01,0.96,monthly
kyrgyzstan,inflation-cpi,1999-10-01,3.88,monthly
kyrgyzstan,inflation-cpi,1999-11-01,5.74,monthly
kyrgyzstan,inflation-cpi,1999-12-01,5.58,monthly
kyrgyzstan,inflation-cpi,2000-01-01,5.7,monthly
kyrgyzstan,inflation-cpi,2000-02-01,5.46,monthly
kyrgyzstan,inflation-cpi,2000-03-01,4.87,monthly
kyrgyzstan,inflation-cpi,2000-04-01,3.15,monthly
kyrgyzstan,inflation-cpi,2000-05-01,1.75,monthly
kyrgyzstan,inflation-cpi,2000-06-01,4.01,monthly
kyrgyzstan,inflation-cpi,2000-07-01,1.1,monthly
kyrgyzstan,inflation-cpi,2000-08-01,1.18,monthly
kyrgyzstan,inflation-cpi,2000-09-01,0.96,monthly
kyrgyzstan,inflation-cpi,2000-10-01,3.88,monthly
kyrgyzstan,inflation-cpi,2000-11-01,5.74,monthly
kyrgyzstan,inflation-cpi,2000-12-01,5.58,monthly
kyrgyzstan,inflation-cpi,2001-01-01,5.7,monthly
kyrgyzstan,inflation-cpi,2001-02-01,5.46,monthly
kyrgyzstan,inflation-cpi,2001-03-01,4.87,monthly
kyrgyzstan,inflation-cpi,2001-04-01,3.15,monthly
kyrgyzstan,inflation-cpi,2001-05-01,1.75,monthly
kyrgyzstan,inflation-cpi,2001-06-01,4.01,monthly
kyrgyzstan,inflation-cpi,2001-07-01,1.1,monthly
kyrgyzstan,inflation-cpi,2001-08-01,1.18,monthly
kyrgyzstan,inflation-cpi,2001-09-01,0.96,monthly
kyrgyzstan,inflation-cpi,2001-10-01,3.88,monthly
kyrgyzstan,inflation-cpi,2001-11-01,5.74,monthly
kyrgyzstan,inflation-cpi,2001-12-01,5.58,monthly
kyrgyzstan,inflation-cpi,2002-01-01,5.7,monthly
kyrgyzstan,inflation-cpi,2002-02-01,5.46,monthly
kyrgyzstan,inflation-cpi,2002-03-01,4.87,monthly
kyrgyzstan,inflation-cpi,2002-04-01,3.15,monthly
kyrgyzstan,inflation-cpi,2002-05-01,1.75,monthly
kyrgyzstan,inflation-cpi,2002-06-01,4.01,monthly
kyrgyzstan,inflation-cpi,2002-07-01,1.1,monthly
kyrgyzstan,inflation-cpi,2002-08-01,1.18,monthly
kyrgyzstan,inflation-cpi,2002-09-01,0.96,monthly
kyrgyzstan,inflation-cpi,2002-10-01,3.88,monthly
kyrgyzstan,inflation-cpi,2002-11-01,5.74,monthly
kyrgyzstan,inflation-cpi,2002-12-01,5.58,monthly
kyrgyzstan,inflation-cpi,2003-01-01,5.7,monthly
kyrgyzstan,inflation-cpi,2003-02-01,5.46,monthly
kyrgyzstan,inflation-cpi,2003-03-01,4.87,monthly
kyrgyzstan,inflation-cpi,2003-04-01,3.15,monthly
kyrgyzstan,inflation-cpi,2003-05-01,1.75,monthly
kyrgyzstan,inflation-cpi,2003-06-01,4.01,monthly
kyrgyzstan,inflation-cpi,2003-07-01,5.61,monthly
kyrgyzstan,inflation-cpi,2003-08-01,5.38,monthly
kyrgyzstan,inflation-cpi,2003-09-01,5.88,monthly
kyrgyzstan,inflation-cpi,2003-10-01,3.08,monthly
kyrgyzstan,inflation-cpi,2003-11-01,2.03,monthly
kyrgyzstan,inflation-cpi,2003-12-01,2.76,monthly
kyrgyzstan,inflation-cpi,2004-01-01,2.74,monthly
kyrgyzstan,inflation-cpi,2004-02-01,2.5,monthly
kyrgyzstan,inflation-cpi,2004-03-01,2.75,monthly
kyrgyzstan,inflation-cpi,2004-04-01,4.09,monthly
kyrgyzstan,inflation-cpi,2004-05-01,5.42,monthly
kyrgyzstan,inflation-cpi,2004-06-01,5.38,monthly
kyrgyzstan,inflation-cpi,2004-07-01,5.61,monthly
kyrgyzstan,inflation-cpi,2004-08-01,5.38,monthly
kyrgyzstan,inflation-cpi,2004-09-01,5.88,monthly
kyrgyzstan,inflation-cpi,2004-10-01,3.08,monthly
kyrgyzstan,inflation-cpi,2004-11-01,2.03,monthly
kyrgyzstan,inflation-cpi,2004-12-01,2.76,monthly
kyrgyzstan,inflation-cpi,2005-01-01,2.74,monthly
kyrgyzstan,inflation-cpi,2005-02-01,2.5,monthly
kyrgyzstan,inflation-cpi,2005-03-01,2.75,monthly
kyrgyzstan,inflation-cpi,2005-04-01,4.09,monthly
kyrgyzstan,inflation-cpi,2005-05-01,5.42,monthly
kyrgyzstan,inflation-cpi,2005-06-01,5.38,monthly
kyrgyzstan,inflation-cpi,2005-07-01,4.29,monthly
kyrgyzstan,inflation-cpi,2005-08-01,4.56,monthly
kyrgyzstan,inflation-cpi,2005-09-01,4.71,monthly
kyrgyzstan,inflation-cpi,2005-10-01,5.4,monthly
kyrgyzstan,inflation-cpi,2005-11-01,5.31,monthly
kyrgyzstan,inflation-cpi,2005-12-01,4.92,monthly
kyrgyzstan,inflation-cpi,2006-01-01,5.3,monthly
kyrgyzstan,inflation-cpi,2006-02-01,6.69,monthly
kyrgyzstan,inflation-cpi,2006-03-01,6.7,monthly
kyrgyzstan,inflation-cpi,2006-04-01,6.56,monthly
kyrgyzstan,inflation-cpi,2006-05-01,5.29,monthly
kyrgyzstan,inflation-cpi,2006-06-01,5.43,monthly
kyrgyzstan,inflation-cpi,2006-07-01,5.38,monthly
kyrgyzstan,inflation-cpi,2006-08-01,5.03,monthly
kyrgyzstan,inflation-cpi,2006-09-01,5.29,monthly
kyrgyzstan,inflation-cpi,2006-10-01,5.08,monthly
kyrgyzstan,inflation-cpi,2006-11-01,4.83,monthly
kyrgyzstan,inflation-cpi,2006-12-01,5.1,monthly
kyrgyzstan,inflation-cpi,2007-01-01,5.85,monthly
kyrgyzstan,inflation-cpi,2007-02-01,4.29,monthly
kyrgyzstan,inflation-cpi,2007-03-01,4.04,monthly
kyrgyzstan,inflation-cpi,2007-04-01,3.69,monthly
kyrgyzstan,inflation-cpi,2007-05-01,5.18,monthly
kyrgyzstan,inflation-cpi,2007-06-01,5.59,monthly
kyrgyzstan,inflation-cpi,2007-07-01,6.83,monthly
kyrgyzstan,inflation-cpi,2007-08-01,9.94,monthly
kyrgyzstan,inflation-cpi,2007-09-01,13.06,monthly
kyrgyzstan,inflation-cpi,2007-10-01,22.74,monthly
kyrgyzstan,inflation-cpi,2007-11-01,21.24,monthly
kyrgyzstan,inflation-cpi,2007-12-01,20.09,monthly
kyrgyzstan,inflation-cpi,2008-01-01,19.94,monthly
kyrgyzstan,inflation-cpi,2008-02-01,22.19,monthly
kyrgyzstan,inflation-cpi,2008-03-01,24.9,monthly
kyrgyzstan,inflation-cpi,2008-04-01,26.02,monthly
kyrgyzstan,inflation-cpi,2008-05-01,27.84,monthly
kyrgyzstan,inflation-cpi,2008-06-01,32.28,monthly
kyrgyzstan,inflation-cpi,2008-07-01,32.45,monthly
kyrgyzstan,inflation-cpi,2008-08-01,29.5,monthly
kyrgyzstan,inflation-cpi,2008-09-01,25.89,monthly
kyrgyzstan,inflation-cpi,2008-10-01,16.61,monthly
kyrgyzstan,inflation-cpi,2008-11-01,18.96,monthly
kyrgyzstan,inflation-cpi,2008-12-01,20.03,monthly
kyrgyzstan,inflation-cpi,2009-01-01,18.35,monthly
kyrgyzstan,inflation-cpi,2009-02-01,16.72,monthly
kyrgyzstan,inflation-cpi,2009-03-01,13.6,monthly
kyrgyzstan,inflation-cpi,2009-04-01,12.83,monthly
kyrgyzstan,inflation-cpi,2009-05-01,9.87,monthly
kyrgyzstan,inflation-cpi,2009-06-01,4.82,monthly
kyrgyzstan,inflation-cpi,2009-07-01,3.39,monthly
kyrgyzstan,inflation-cpi,2009-08-01,2.64,monthly
kyrgyzstan,inflation-cpi,2009-09-01,2.12,monthly
kyrgyzstan,inflation-cpi,2009-10-01,1.28,monthly
kyrgyzstan,inflation-cpi,2009-11-01,0.42,monthly
kyrgyzstan,inflation-cpi,2009-12-01,-0.03,monthly
kyrgyzstan,inflation-cpi,2010-01-01,0.7,monthly
kyrgyzstan,inflation-cpi,2010-02-01,2.88,monthly
kyrgyzstan,inflation-cpi,2010-03-01,4.33,monthly
kyrgyzstan,inflation-cpi,2010-04-01,2.94,monthly
kyrgyzstan,inflation-cpi,2010-05-01,2.86,monthly
kyrgyzstan,inflation-cpi,2010-06-01,3.55,monthly
kyrgyzstan,inflation-cpi,2010-07-01,6.02,monthly
kyrgyzstan,inflation-cpi,2010-08-01,9.21,monthly
kyrgyzstan,inflation-cpi,2010-09-01,12.1,monthly
kyrgyzstan,inflation-cpi,2010-10-01,14.9,monthly
kyrgyzstan,inflation-cpi,2010-11-01,17.51,monthly
kyrgyzstan,inflation-cpi,2010-12-01,19.23,monthly
kyrgyzstan,inflation-cpi,2011-01-01,20.58,monthly
kyrgyzstan,inflation-cpi,2011-02-01,19.4,monthly
kyrgyzstan,inflation-cpi,2011-03-01,20.9,monthly
kyrgyzstan,inflation-cpi,2011-04-01,22.63,monthly
kyrgyzstan,inflation-cpi,2011-05-01,22.16,monthly
kyrgyzstan,inflation-cpi,2011-06-01,22.8,monthly
kyrgyzstan,inflation-cpi,2011-07-01,21.2,monthly
kyrgyzstan,inflation-cpi,2011-08-01,17.52,monthly
kyrgyzstan,inflation-cpi,2011-09-01,12.96,monthly
kyrgyzstan,inflation-cpi,2011-10-01,9.53,monthly
kyrgyzstan,inflation-cpi,2011-11-01,7.19,monthly
kyrgyzstan,inflation-cpi,2011-12-01,5.71,monthly
kyrgyzstan,inflation-cpi,2012-01-01,3.8,monthly
kyrgyzstan,inflation-cpi,2012-02-01,2.35,monthly
kyrgyzstan,inflation-cpi,2012-03-01,0.16,monthly
kyrgyzstan,inflation-cpi,2012-04-01,-0.48,monthly
kyrgyzstan,inflation-cpi,2012-05-01,0.49,monthly
kyrgyzstan,inflation-cpi,2012-06-01,-0.54,monthly
kyrgyzstan,inflation-cpi,2012-07-01,-0.04,monthly
kyrgyzstan,inflation-cpi,2012-08-01,2.11,monthly
kyrgyzstan,inflation-cpi,2012-09-01,4.4,monthly
kyrgyzstan,inflation-cpi,2012-10-01,6.9,monthly
kyrgyzstan,inflation-cpi,2012-11-01,7,monthly
kyrgyzstan,inflation-cpi,2012-12-01,7.5,monthly
kyrgyzstan,inflation-cpi,2013-01-01,7.6,monthly
kyrgyzstan,inflation-cpi,2013-02-01,7.9,monthly
kyrgyzstan,inflation-cpi,2013-03-01,7.8,monthly
kyrgyzstan,inflation-cpi,2013-04-01,7.9,monthly
kyrgyzstan,inflation-cpi,2013-05-01,7.5,monthly
kyrgyzstan,inflation-cpi,2013-06-01,8.1,monthly
kyrgyzstan,inflation-cpi,2013-07-01,7.7,monthly
kyrgyzstan,inflation-cpi,2013-08-01,6.6,monthly
kyrgyzstan,inflation-cpi,2013-09-01,6,monthly
kyrgyzstan,inflation-cpi,2013-10-01,4.4,monthly
kyrgyzstan,inflation-cpi,2013-11-01,4.4,monthly
kyrgyzstan,inflation-cpi,2013-12-01,4,monthly
kyrgyzstan,inflation-cpi,2014-01-01,3.63,monthly
kyrgyzstan,inflation-cpi,2014-02-01,4.03,monthly
kyrgyzstan,inflation-cpi,2014-03-01,6.3,monthly
kyrgyzstan,inflation-cpi,2014-04-01,7.5,monthly
kyrgyzstan,inflation-cpi,2014-05-01,8.14,monthly
kyrgyzstan,inflation-cpi,2014-06-01,8.5,monthly
kyrgyzstan,inflation-cpi,2014-07-01,7.8,monthly
kyrgyzstan,inflation-cpi,2014-08-01,7.5,monthly
kyrgyzstan,inflation-cpi,2014-09-01,7.4,monthly
kyrgyzstan,inflation-cpi,2014-10-01,8.9,monthly
kyrgyzstan,inflation-cpi,2014-11-01,10.2,monthly
kyrgyzstan,inflation-cpi,2014-12-01,10.5,monthly
kyrgyzstan,inflation-cpi,2015-01-01,11.6,monthly
kyrgyzstan,inflation-cpi,2015-02-01,11,monthly
kyrgyzstan,inflation-cpi,2015-03-01,8.5,monthly
kyrgyzstan,inflation-cpi,2015-04-01,7.9,monthly
kyrgyzstan,inflation-cpi,2015-05-01,6,monthly
kyrgyzstan,inflation-cpi,2015-06-01,4.5,monthly
kyrgyzstan,inflation-cpi,2015-07-01,5,monthly
kyrgyzstan,inflation-cpi,2015-08-01,5.8,monthly
kyrgyzstan,inflation-cpi,2015-09-01,6.4,monthly
kyrgyzstan,inflation-cpi,2015-10-01,4.9,monthly
kyrgyzstan,inflation-cpi,2015-11-01,3.8,monthly
kyrgyzstan,inflation-cpi,2015-12-01,3.4,monthly
kyrgyzstan,inflation-cpi,2016-01-01,1.8,monthly
kyrgyzstan,inflation-cpi,2016-02-01,1.3,monthly
kyrgyzstan,inflation-cpi,2016-03-01,0.5,monthly
kyrgyzstan,inflation-cpi,2016-04-01,-0.6,monthly
kyrgyzstan,inflation-cpi,2016-05-01,0.3,monthly
kyrgyzstan,inflation-cpi,2016-06-01,1.3,monthly
kyrgyzstan,inflation-cpi,2016-07-01,1.2,monthly
kyrgyzstan,inflation-cpi,2016-08-01,0.5,monthly
kyrgyzstan,inflation-cpi,2016-09-01,-0.3,monthly
kyrgyzstan,inflation-cpi,2016-10-01,-0.2,monthly
kyrgyzstan,inflation-cpi,2016-11-01,-0.5,monthly
kyrgyzstan,inflation-cpi,2016-12-01,-0.5,monthly
kyrgyzstan,inflation-cpi,2017-01-01,0.5,monthly
kyrgyzstan,inflation-cpi,2017-02-01,1.3,monthly
kyrgyzstan,inflation-cpi,2017-03-01,2.8,monthly
kyrgyzstan,inflation-cpi,2017-04-01,3.8,monthly
kyrgyzstan,inflation-cpi,2017-05-01,3.8,monthly
kyrgyzstan,inflation-cpi,2017-06-01,4.1,monthly
kyrgyzstan,inflation-cpi,2017-07-01,3.6,monthly
kyrgyzstan,inflation-cpi,2017-08-01,3.8,monthly
kyrgyzstan,inflation-cpi,2017-09-01,3.3,monthly
kyrgyzstan,inflation-cpi,2017-10-01,3.6,monthly
kyrgyzstan,inflation-cpi,2017-11-01,4,monthly
kyrgyzstan,inflation-cpi,2017-12-01,3.7,monthly
kyrgyzstan,inflation-cpi,2018-01-01,3.2,monthly
kyrgyzstan,inflation-cpi,2018-02-01,3.5,monthly
kyrgyzstan,inflation-cpi,2018-03-01,2.7,monthly
kyrgyzstan,inflation-cpi,2018-04-01,2,monthly
kyrgyzstan,inflation-cpi,2018-05-01,1.4,monthly
kyrgyzstan,inflation-cpi,2018-06-01,0.8,monthly
kyrgyzstan,inflation-cpi,2018-07-01,1.1,monthly
kyrgyzstan,inflation-cpi,2018-08-01,0.9,monthly
kyrgyzstan,inflation-cpi,2018-09-01,1.2,monthly
kyrgyzstan,inflation-cpi,2018-10-01,0.8,monthly
kyrgyzstan,inflation-cpi,2018-11-01,0.5,monthly
kyrgyzstan,inflation-cpi,2018-12-01,0.5,monthly
kyrgyzstan,inflation-cpi,2019-01-01,0.4,monthly
kyrgyzstan,inflation-cpi,2019-02-01,-0.7,monthly
kyrgyzstan,inflation-cpi,2019-03-01,-0.7,monthly
kyrgyzstan,inflation-cpi,2019-04-01,-0.5,monthly
kyrgyzstan,inflation-cpi,2019-05-01,0.1,monthly
kyrgyzstan,inflation-cpi,2019-06-01,0.9,monthly
kyrgyzstan,inflation-cpi,2019-07-01,1.5,monthly
kyrgyzstan,inflation-cpi,2019-08-01,2,monthly
kyrgyzstan,inflation-cpi,2019-09-01,2.3,monthly
kyrgyzstan,inflation-cpi,2019-10-01,2.6,monthly
kyrgyzstan,inflation-cpi,2019-11-01,2.8,monthly
kyrgyzstan,inflation-cpi,2019-12-01,3.1,monthly
kyrgyzstan,inflation-cpi,2020-01-01,3.2,monthly
kyrgyzstan,inflation-cpi,2020-02-01,4.1,monthly
kyrgyzstan,inflation-cpi,2020-03-01,5.9,monthly
kyrgyzstan,inflation-cpi,2020-04-01,8.6,monthly
kyrgyzstan,inflation-cpi,2020-05-01,7.2,monthly
kyrgyzstan,inflation-cpi,2020-06-01,5.8,monthly
kyrgyzstan,inflation-cpi,2020-07-01,5.3,monthly
kyrgyzstan,inflation-cpi,2020-08-01,5,monthly
kyrgyzstan,inflation-cpi,2020-09-01,5.4,monthly
kyrgyzstan,inflation-cpi,2020-10-01,7.2,monthly
kyrgyzstan,inflation-cpi,2020-11-01,8.2,monthly
kyrgyzstan,inflation-cpi,2020-12-01,9.7,monthly
kyrgyzstan,inflation-cpi,2021-01-01,10.1,monthly
kyrgyzstan,inflation-cpi,2021-02-01,10.6,monthly
kyrgyzstan,inflation-cpi,2021-03-01,10.2,monthly
kyrgyzstan,inflation-cpi,2021-04-01,8.7,monthly
kyrgyzstan,inflation-cpi,2021-05-01,10.9,monthly
kyrgyzstan,inflation-cpi,2021-06-01,14.2,monthly
kyrgyzstan,inflation-cpi,2021-07-01,14.6,monthly
kyrgyzstan,inflation-cpi,2021-08-01,14,monthly
kyrgyzstan,inflation-cpi,2021-09-01,13.5,monthly
kyrgyzstan,inflation-cpi,2021-10-01,12.5,monthly
kyrgyzstan,inflation-cpi,2021-11-01,12.3,monthly
kyrgyzstan,inflation-cpi,2021-12-01,11.2,monthly
kyrgyzstan,inflation-cpi,2022-01-01,11.2,monthly
kyrgyzstan,inflation-cpi,2022-02-01,10.8,monthly
kyrgyzstan,inflation-cpi,2022-03-01,13.2,monthly
kyrgyzstan,inflation-cpi,2022-04-01,14.5,monthly
kyrgyzstan,inflation-cpi,2022-05-01,14,monthly
