country,indicator,date,value,periodicity
singapore,inflation-cpi,2018-05-01,0.4,monthly
singapore,inflation-cpi,2018-06-01,0.6,monthly
singapore,inflation-cpi,2018-07-01,0.6,monthly
singapore,inflation-cpi,2018-08-01,0.7,monthly
singapore,inflation-cpi,2018-09-01,0.7,monthly
singapore,inflation-cpi,2018-10-01,0.7,monthly
singapore,inflation-cpi,2018-11-01,0.3,monthly
singapore,inflation-cpi,2018-12-01,0.5,monthly
singapore,inflation-cpi,2019-01-01,0.4,monthly
singapore,inflation-cpi,2019-02-01,0.5,monthly
singapore,inflation-cpi,2019-03-01,0.7,monthly
singapore,inflation-cpi,2019-04-01,0.9,monthly
singapore,inflation-cpi,2019-05-01,0.9,monthly
singapore,inflation-cpi,2019-06-01,0.5,monthly
singapore,inflation-cpi,2019-07-01,0.2,monthly
singapore,inflation-cpi,2019-08-01,0.4,monthly
singapore,inflation-cpi,2019-09-01,0.4,monthly
singapore,inflation-cpi,2019-10-01,0.5,monthly
singapore,inflation-cpi,2019-11-01,0.6,monthly
singapore,inflation-cpi,2019-12-01,0.8,monthly
singapore,inflation-cpi,2020-01-01,0.8,monthly
singapore,inflation-cpi,2020-02-01,0.3,monthly
singapore,inflation-cpi,2020-03-01,0,monthly
singapore,inflation-cpi,2020-04-01,-0.7,monthly
singapore,inflation-cpi,2022-05-01,5.6,monthly
singapore,inflation-cpi,2022-06-01,6.7,monthly
singapore,inflation-cpi,2022-07-01,7,monthly
singapore,inflation-cpi,2022-08-01,7.5,monthly
singapore,inflation-cpi,2022-09-01,7.5,monthly
singapore,inflation-cpi,2022-10-01,6.7,monthly
singapore,inflation-cpi,2022-11-01,6.7,monthly
singapore,inflation-cpi,2022-12-01,6.5,monthly
singapore,inflation-cpi,2023-01-01,6.6,monthly
singapore,inflation-cpi,2023-02-01,6.3,monthly
singapore,inflation-cpi,2023-03-01,5.5,monthly
singapore,inflation-cpi,2023-04-01,5.7,monthly
singapore,inflation-cpi,2023-05-01,5.1,monthly
singapore,inflation-cpi,2023-06-01,4.5,monthly
singapore,inflation-cpi,2023-07-01,4.1,monthly
singapore,inflation-cpi,2023-08-01,4,monthly
singapore,inflation-cpi,2023-09-01,4.1,monthly
singapore,inflation-cpi,2023-10-01,4.7,monthly
singapore,inflation-cpi,2023-11-01,3.6,monthly
singapore,inflation-cpi,2023-12-01,3.7,monthly
singapore,inflation-cpi,2024-01-01,2.9,monthly
singapore,inflation-cpi,2024-02-01,3.4,monthly
singapore,inflation-cpi,2024-03-01,2.7,monthly
singapore,inflation-cpi,2024-05-01,3.1,monthly
bangladesh,inflation-cpi,2010-06-01,8.7,monthly
bangladesh,inflation-cpi,2010-07-01,6.14,monthly
bangladesh,inflation-cpi,2010-08-01,6.68,monthly
bangladesh,inflation-cpi,2010-09-01,6.54,monthly
bangladesh,inflation-cpi,2010-10-01,6.58,monthly
bangladesh,inflation-cpi,2010-11-01,8.56,monthly
bangladesh,inflation-cpi,2010-12-01,9.82,monthly
bangladesh,inflation-cpi,2011-01-01,10.5,monthly
bangladesh,inflation-cpi,2011-02-01,11.13,monthly
bangladesh,inflation-cpi,2011-03-01,11.53,monthly
bangladesh,inflation-cpi,2011-04-01,11.53,monthly
bangladesh,inflation-cpi,2011-05-01,11.87,monthly
bangladesh,inflation-cpi,2011-06-01,11.14,monthly
bangladesh,inflation-cpi,2011-07-01,11.85,monthly
bangladesh,inflation-cpi,2011-08-01,12.04,monthly
bangladesh,inflation-cpi,2011-09-01,12.66,monthly
bangladesh,inflation-cpi,2011-10-01,10.99,monthly
bangladesh,inflation-cpi,2011-11-01,9.87,monthly
bangladesh,inflation-cpi,2011-12-01,7.62,monthly
bangladesh,inflation-cpi,2012-01-01,8.58,monthly
bangladesh,inflation-cpi,2012-02-01,6.94,monthly
bangladesh,inflation-cpi,2012-03-01,6.76,monthly
bangladesh,inflation-cpi,2012-04-01,6.24,monthly
bangladesh,inflation-cpi,2013-05-01,7.98,monthly
bangladesh,inflation-cpi,2013-06-01,8.05,monthly
bangladesh,inflation-cpi,2013-07-01,7.85,monthly
bangladesh,inflation-cpi,2013-08-01,7.39,monthly
bangladesh,inflation-cpi,2013-09-01,7.13,monthly
bangladesh,inflation-cpi,2013-10-01,7.03,monthly
bangladesh,inflation-cpi,2013-11-01,7.15,monthly
bangladesh,inflation-cpi,2013-12-01,7.35,monthly
bangladesh,inflation-cpi,2014-01-01,7.5,monthly
bangladesh,inflation-cpi,2014-02-01,7.44,monthly
bangladesh,inflation-cpi,2014-03-01,7.48,monthly
bangladesh,inflation-cpi,2014-04-01,7.46,monthly
bangladesh,inflation-cpi,2014-05-01,7.48,monthly
bangladesh,inflation-cpi,2014-06-01,6.97,monthly
bangladesh,inflation-cpi,2014-07-01,7.04,monthly
bangladesh,inflation-cpi,2014-08-01,6.91,monthly
bangladesh,inflation-cpi,2014-09-01,6.84,monthly
bangladesh,inflation-cpi,2014-10-01,6.6,monthly
bangladesh,inflation-cpi,2014-11-01,6.21,monthly
bangladesh,inflation-cpi,2014-12-01,6.11,monthly
bangladesh,inflation-cpi,2015-01-01,6.04,monthly
bangladesh,inflation-cpi,2015-02-01,6.14,monthly
bangladesh,inflation-cpi,2015-03-01,6.27,monthly
bangladesh,inflation-cpi,2015-04-01,6.32,monthly
bangladesh,inflation-cpi,2016-05-01,5.45,monthly
bangladesh,inflation-cpi,2016-06-01,5.92,monthly
bangladesh,inflation-cpi,2016-07-01,5.84,monthly
bangladesh,inflation-cpi,2016-08-01,5.77,monthly
bangladesh,inflation-cpi,2016-09-01,5.71,monthly
bangladesh,inflation-cpi,2016-10-01,5.66,monthly
bangladesh,inflation-cpi,2016-11-01,5.6,monthly
bangladesh,inflation-cpi,2016-12-01,5.52,monthly
bangladesh,inflation-cpi,2017-01-01,5.44,monthly
bangladesh,inflation-cpi,2017-02-01,5.41,monthly
bangladesh,inflation-cpi,2017-03-01,5.39,monthly
bangladesh,inflation-cpi,2017-05-01,5.76,monthly
bangladesh,inflation-cpi,2017-06-01,5.94,monthly
bangladesh,inflation-cpi,2017-07-01,5.45,monthly
bangladesh,inflation-cpi,2017-08-01,5.5,monthly
bangladesh,inflation-cpi,2017-09-01,5.55,monthly
bangladesh,inflation-cpi,2017-10-01,5.59,monthly
bangladesh,inflation-cpi,2017-11-01,5.64,monthly
bangladesh,inflation-cpi,2017-12-01,5.7,monthly
bangladesh,inflation-cpi,2018-01-01,5.88,monthly
bangladesh,inflation-cpi,2018-02-01,5.72,monthly
bangladesh,inflation-cpi,2018-03-01,5.68,monthly
bangladesh,inflation-cpi,2018-04-01,5.83,monthly
bangladesh,inflation-cpi,2018-05-01,5.82,monthly
bangladesh,inflation-cpi,2018-06-01,5.78,monthly
bangladesh,inflation-cpi,2018-07-01,5.78,monthly
bangladesh,inflation-cpi,2018-08-01,5.74,monthly
bangladesh,inflation-cpi,2018-09-01,5.68,monthly
bangladesh,inflation-cpi,2018-10-01,5.63,monthly
bangladesh,inflation-cpi,2018-11-01,5.58,monthly
bangladesh,inflation-cpi,2018-12-01,5.55,monthly
bangladesh,inflation-cpi,2019-01-01,5.51,monthly
bangladesh,inflation-cpi,2019-02-01,5.49,monthly
bangladesh,inflation-cpi,2019-03-01,5.48,monthly
bangladesh,inflation-cpi,2019-04-01,5.47,monthly
bangladesh,inflation-cpi,2019-05-01,5.63,monthly
bangladesh,inflation-cpi,2019-06-01,5.52,monthly
bangladesh,inflation-cpi,2019-07-01,5.62,monthly
bangladesh,inflation-cpi,2019-08-01,5.49,monthly
bangladesh,inflation-cpi,2019-10-01,5.47,monthly
bangladesh,inflation-cpi,2019-11-01,6.05,monthly
bangladesh,inflation-cpi,2019-12-01,5.75,monthly
bangladesh,inflation-cpi,2020-01-01,5.57,monthly
bangladesh,inflation-cpi,2020-02-01,5.46,monthly
bangladesh,inflation-cpi,2020-03-01,5.48,monthly
bangladesh,inflation-cpi,2020-04-01,5.96,monthly
bangladesh,inflation-cpi,2020-05-01,5.35,monthly
bangladesh,inflation-cpi,2020-06-01,6.02,monthly
bangladesh,inflation-cpi,2020-07-01,5.53,monthly
bangladesh,inflation-cpi,2020-08-01,5.68,monthly
bangladesh,inflation-cpi,2020-09-01,5.97,monthly
bangladesh,inflation-cpi,2020-10-01,6.44,monthly
bangladesh,inflation-cpi,2020-11-01,5.52,monthly
bangladesh,inflation-cpi,2020-12-01,5.29,monthly
bangladesh,inflation-cpi,2021-01-01,5.02,monthly
bangladesh,inflation-cpi,2021-02-01,5.32,monthly
bangladesh,inflation-cpi,2021-03-01,5.47,monthly
bangladesh,inflation-cpi,2021-04-01,5.56,monthly
bangladesh,inflation-cpi,2021-05-01,5.26,monthly
bangladesh,inflation-cpi,2021-06-01,5.64,monthly
bangladesh,inflation-cpi,2021-07-01,5.36,monthly
bangladesh,inflation-cpi,2021-08-01,5.54,monthly
bangladesh,inflation-cpi,2021-09-01,5.59,monthly
bangladesh,inflation-cpi,2021-10-01,5.7,monthly
bangladesh,inflation-cpi,2021-11-01,5.98,monthly
bangladesh,inflation-cpi,2021-12-01,6.05,monthly
bangladesh,inflation-cpi,2022-01-01,5.86,monthly
bangladesh,inflation-cpi,2022-02-01,6.17,monthly
bangladesh,inflation-cpi,2022-03-01,6.22,monthly
bangladesh,inflation-cpi,2022-04-01,6.29,monthly
bangladesh,inflation-cpi,2024-04-01,9.74,monthly
bangladesh,inflation-cpi,2024-05-01,9.89,monthly
bangladesh,inflation-cpi,NA,5.26,monthly
bangladesh,inflation-cpi,NA,5.48,monthly
iran,inflation-cpi,2011-05-01,21.17,monthly
iran,inflation-cpi,2011-06-01,22.32,monthly
iran,inflation-cpi,2011-07-01,21.07,monthly
iran,inflation-cpi,2011-08-01,20.81,monthly
iran,inflation-cpi,2011-09-01,22,monthly
iran,inflation-cpi,2011-10-01,21.61,monthly
iran,inflation-cpi,2011-11-01,22.11,monthly
iran,inflation-cpi,2011-12-01,22.42,monthly
iran,inflation-cpi,2012-01-01,21.77,monthly
iran,inflation-cpi,2012-02-01,21.99,monthly
iran,inflation-cpi,2012-03-01,21.82,monthly
iran,inflation-cpi,2012-04-01,23.56,monthly
iran,inflation-cpi,2012-05-01,24.32,monthly
iran,inflation-cpi,2012-06-01,23.57,monthly
iran,inflation-cpi,2012-07-01,26.12,monthly
iran,inflation-cpi,2012-08-01,27.15,monthly
iran,inflation-cpi,2012-09-01,28.35,monthly
iran,inflation-cpi,2012-10-01,32.68,monthly
iran,inflation-cpi,2012-11-01,36.64,monthly
iran,inflation-cpi,2012-12-01,37.39,monthly
iran,inflation-cpi,2013-01-01,36.89,monthly
iran,inflation-cpi,2013-02-01,40.41,monthly
iran,inflation-cpi,2013-03-01,41.21,monthly
iran,inflation-cpi,2013-04-01,42.16,monthly
iran,inflation-cpi,2019-05-01,52.1,monthly
iran,inflation-cpi,2019-06-01,50.4,monthly
iran,inflation-cpi,2019-07-01,48,monthly
iran,inflation-cpi,2019-08-01,41.6,monthly
iran,inflation-cpi,2019-09-01,35,monthly
iran,inflation-cpi,2019-10-01,28.3,monthly
iran,inflation-cpi,2019-11-01,27,monthly
iran,inflation-cpi,2019-12-01,27.8,monthly
iran,inflation-cpi,2020-01-01,26.3,monthly
iran,inflation-cpi,2020-02-01,25,monthly
iran,inflation-cpi,2020-03-01,22,monthly
iran,inflation-cpi,2020-04-01,19.8,monthly
iran,inflation-cpi,2020-05-01,21,monthly
iran,inflation-cpi,2020-06-01,22.5,monthly
iran,inflation-cpi,2020-07-01,26.9,monthly
iran,inflation-cpi,2020-08-01,30.4,monthly
iran,inflation-cpi,2020-09-01,34.4,monthly
iran,inflation-cpi,2020-10-01,41.4,monthly
iran,inflation-cpi,2020-11-01,46.4,monthly
iran,inflation-cpi,2020-12-01,44.8,monthly
iran,inflation-cpi,2021-01-01,46.2,monthly
iran,inflation-cpi,2021-02-01,48.2,monthly
iran,inflation-cpi,2021-03-01,48.7,monthly
iran,inflation-cpi,2021-04-01,49.5,monthly
iran,inflation-cpi,2024-03-01,32.3,monthly
iran,inflation-cpi,2024-04-01,30.9,monthly
iran,inflation-cpi,NA,Jul 2013 44.04%,monthly
vietnam,inflation-cpi,2010-06-01,8.69,monthly
vietnam,inflation-cpi,2010-07-01,8.19,monthly
vietnam,inflation-cpi,2010-08-01,8.18,monthly
vietnam,inflation-cpi,2010-09-01,8.92,monthly
vietnam,inflation-cpi,2010-10-01,9.66,monthly
vietnam,inflation-cpi,2010-11-01,11.09,monthly
vietnam,inflation-cpi,2010-12-01,11.75,monthly
vietnam,inflation-cpi,2011-01-01,12.17,monthly
vietnam,inflation-cpi,2011-02-01,12.31,monthly
vietnam,inflation-cpi,2011-03-01,13.89,monthly
vietnam,inflation-cpi,2011-04-01,17.51,monthly
vietnam,inflation-cpi,2021-05-01,2.9,monthly
vietnam,inflation-cpi,2021-06-01,2.4,monthly
vietnam,inflation-cpi,2021-07-01,2.64,monthly
vietnam,inflation-cpi,2021-08-01,2.82,monthly
vietnam,inflation-cpi,2021-09-01,2.06,monthly
vietnam,inflation-cpi,2021-10-01,1.77,monthly
vietnam,inflation-cpi,2021-11-01,2.1,monthly
vietnam,inflation-cpi,2021-12-01,1.81,monthly
vietnam,inflation-cpi,2022-01-01,1.94,monthly
vietnam,inflation-cpi,2022-02-01,1.42,monthly
vietnam,inflation-cpi,2022-03-01,2.41,monthly
vietnam,inflation-cpi,2022-04-01,2.64,monthly
vietnam,inflation-cpi,2022-05-01,2.86,monthly
vietnam,inflation-cpi,2022-06-01,3.37,monthly
vietnam,inflation-cpi,2022-07-01,3.14,monthly
vietnam,inflation-cpi,2022-08-01,2.89,monthly
vietnam,inflation-cpi,2022-09-01,3.94,monthly
vietnam,inflation-cpi,2022-10-01,4.3,monthly
vietnam,inflation-cpi,2022-11-01,4.37,monthly
vietnam,inflation-cpi,2022-12-01,4.55,monthly
vietnam,inflation-cpi,2023-01-01,4.89,monthly
vietnam,inflation-cpi,2023-02-01,4.31,monthly
vietnam,inflation-cpi,2023-03-01,3.35,monthly
vietnam,inflation-cpi,2023-04-01,2.81,monthly
vietnam,inflation-cpi,2024-05-01,4.44,monthly
vietnam,inflation-cpi,NA,Jul 2020 3.39%,monthly
malaysia,inflation-cpi,2010-07-01,1.8,monthly
malaysia,inflation-cpi,2010-08-01,1.9,monthly
malaysia,inflation-cpi,2010-09-01,1.7,monthly
malaysia,inflation-cpi,2010-10-01,1.8,monthly
malaysia,inflation-cpi,2010-11-01,1.8,monthly
malaysia,inflation-cpi,2010-12-01,2,monthly
malaysia,inflation-cpi,2011-01-01,2.4,monthly
malaysia,inflation-cpi,2011-02-01,2.9,monthly
malaysia,inflation-cpi,2011-03-01,3,monthly
malaysia,inflation-cpi,2011-04-01,3.2,monthly
malaysia,inflation-cpi,2011-05-01,3.3,monthly
malaysia,inflation-cpi,2011-06-01,3.5,monthly
malaysia,inflation-cpi,2011-07-01,3.4,monthly
malaysia,inflation-cpi,2011-08-01,3.3,monthly
malaysia,inflation-cpi,2011-09-01,3.4,monthly
malaysia,inflation-cpi,2011-10-01,3.4,monthly
malaysia,inflation-cpi,2011-11-01,3.3,monthly
malaysia,inflation-cpi,2011-12-01,3,monthly
malaysia,inflation-cpi,2012-01-01,2.7,monthly
malaysia,inflation-cpi,2012-02-01,2.2,monthly
malaysia,inflation-cpi,2012-03-01,2.1,monthly
malaysia,inflation-cpi,2012-04-01,1.9,monthly
malaysia,inflation-cpi,2012-05-01,1.7,monthly
malaysia,inflation-cpi,2012-06-01,1.6,monthly
malaysia,inflation-cpi,2012-07-01,1.4,monthly
malaysia,inflation-cpi,2012-08-01,1.4,monthly
malaysia,inflation-cpi,2012-09-01,1.3,monthly
malaysia,inflation-cpi,2012-10-01,1.3,monthly
malaysia,inflation-cpi,2012-11-01,1.3,monthly
malaysia,inflation-cpi,2012-12-01,1.2,monthly
malaysia,inflation-cpi,2013-01-01,1.3,monthly
malaysia,inflation-cpi,2013-02-01,1.5,monthly
malaysia,inflation-cpi,2013-03-01,1.6,monthly
malaysia,inflation-cpi,2013-04-01,1.7,monthly
malaysia,inflation-cpi,2015-06-01,3.4,monthly
malaysia,inflation-cpi,2015-07-01,3.1,monthly
malaysia,inflation-cpi,2015-08-01,3.6,monthly
malaysia,inflation-cpi,2015-09-01,4.2,monthly
malaysia,inflation-cpi,2015-10-01,3.7,monthly
malaysia,inflation-cpi,2015-11-01,3.4,monthly
malaysia,inflation-cpi,2015-12-01,3.5,monthly
malaysia,inflation-cpi,2016-01-01,2.7,monthly
malaysia,inflation-cpi,2016-02-01,1.4,monthly
malaysia,inflation-cpi,2016-03-01,1.3,monthly
malaysia,inflation-cpi,2016-04-01,1.4,monthly
malaysia,inflation-cpi,2016-05-01,1.8,monthly
malaysia,inflation-cpi,2016-06-01,3.4,monthly
malaysia,inflation-cpi,2016-07-01,3.1,monthly
malaysia,inflation-cpi,2016-08-01,3.6,monthly
malaysia,inflation-cpi,2016-09-01,4.2,monthly
malaysia,inflation-cpi,2016-10-01,3.7,monthly
malaysia,inflation-cpi,2016-11-01,3.4,monthly
malaysia,inflation-cpi,2016-12-01,3.5,monthly
malaysia,inflation-cpi,2017-01-01,2.7,monthly
malaysia,inflation-cpi,2017-02-01,1.4,monthly
malaysia,inflation-cpi,2017-03-01,1.3,monthly
malaysia,inflation-cpi,2017-04-01,1.4,monthly
malaysia,inflation-cpi,2017-05-01,1.8,monthly
malaysia,inflation-cpi,2018-05-01,1.8,monthly
malaysia,inflation-cpi,2018-06-01,0.8,monthly
malaysia,inflation-cpi,2018-07-01,0.9,monthly
malaysia,inflation-cpi,2018-08-01,0.2,monthly
malaysia,inflation-cpi,2018-09-01,0.3,monthly
malaysia,inflation-cpi,2018-10-01,0.6,monthly
malaysia,inflation-cpi,2018-11-01,0.2,monthly
malaysia,inflation-cpi,2018-12-01,0.2,monthly
malaysia,inflation-cpi,2019-01-01,-0.7,monthly
malaysia,inflation-cpi,2019-02-01,-0.4,monthly
malaysia,inflation-cpi,2019-03-01,0.2,monthly
malaysia,inflation-cpi,2019-04-01,0.2,monthly
malaysia,inflation-cpi,2019-05-01,0.2,monthly
malaysia,inflation-cpi,2019-06-01,1.5,monthly
malaysia,inflation-cpi,2019-07-01,1.4,monthly
malaysia,inflation-cpi,2019-08-01,1.5,monthly
malaysia,inflation-cpi,2019-09-01,1.1,monthly
malaysia,inflation-cpi,2019-10-01,1.1,monthly
malaysia,inflation-cpi,2019-11-01,0.9,monthly
malaysia,inflation-cpi,2019-12-01,1,monthly
malaysia,inflation-cpi,2020-01-01,1.6,monthly
malaysia,inflation-cpi,2020-02-01,1.3,monthly
malaysia,inflation-cpi,2020-03-01,-0.2,monthly
malaysia,inflation-cpi,2020-04-01,-2.9,monthly
malaysia,inflation-cpi,2020-05-01,-2.9,monthly
malaysia,inflation-cpi,2020-06-01,-1.9,monthly
malaysia,inflation-cpi,2020-07-01,-1.3,monthly
malaysia,inflation-cpi,2020-08-01,-1.4,monthly
malaysia,inflation-cpi,2020-09-01,-1.4,monthly
malaysia,inflation-cpi,2020-10-01,-1.5,monthly
malaysia,inflation-cpi,2020-11-01,-1.7,monthly
malaysia,inflation-cpi,2020-12-01,-1.4,monthly
malaysia,inflation-cpi,2021-01-01,-0.2,monthly
malaysia,inflation-cpi,2021-02-01,0.1,monthly
malaysia,inflation-cpi,2021-03-01,1.7,monthly
malaysia,inflation-cpi,2021-04-01,4.7,monthly
malaysia,inflation-cpi,2021-05-01,4.4,monthly
malaysia,inflation-cpi,2021-06-01,3.4,monthly
malaysia,inflation-cpi,2021-07-01,2.2,monthly
malaysia,inflation-cpi,2021-09-01,2.2,monthly
malaysia,inflation-cpi,2021-10-01,2.9,monthly
malaysia,inflation-cpi,2021-11-01,3.3,monthly
malaysia,inflation-cpi,2021-12-01,3.2,monthly
malaysia,inflation-cpi,2022-01-01,2.3,monthly
malaysia,inflation-cpi,2022-02-01,2.2,monthly
malaysia,inflation-cpi,2022-03-01,2.2,monthly
malaysia,inflation-cpi,2022-04-01,2.3,monthly
malaysia,inflation-cpi,2022-06-01,3.4,monthly
malaysia,inflation-cpi,2022-07-01,4.4,monthly
malaysia,inflation-cpi,2022-08-01,4.7,monthly
malaysia,inflation-cpi,2022-09-01,4.5,monthly
malaysia,inflation-cpi,2022-10-01,4,monthly
malaysia,inflation-cpi,2022-11-01,4,monthly
malaysia,inflation-cpi,2022-12-01,3.8,monthly
malaysia,inflation-cpi,2023-01-01,3.7,monthly
malaysia,inflation-cpi,2023-02-01,3.7,monthly
malaysia,inflation-cpi,2023-03-01,3.4,monthly
malaysia,inflation-cpi,2023-04-01,3.3,monthly
malaysia,inflation-cpi,2023-05-01,2.8,monthly
malaysia,inflation-cpi,2023-06-01,2.4,monthly
malaysia,inflation-cpi,2023-07-01,2,monthly
malaysia,inflation-cpi,2023-09-01,1.9,monthly
malaysia,inflation-cpi,2023-10-01,1.8,monthly
malaysia,inflation-cpi,2023-11-01,1.5,monthly
malaysia,inflation-cpi,2024-02-01,1.8,monthly
malaysia,inflation-cpi,2024-05-01,2,monthly
south-africa,inflation-cpi,2013-05-01,5.7,monthly
south-africa,inflation-cpi,2013-06-01,5.4,monthly
south-africa,inflation-cpi,2013-07-01,6.3,monthly
south-africa,inflation-cpi,2013-08-01,6.3,monthly
south-africa,inflation-cpi,2013-09-01,6,monthly
south-africa,inflation-cpi,2013-10-01,5.4,monthly
south-africa,inflation-cpi,2013-11-01,5.4,monthly
south-africa,inflation-cpi,2013-12-01,5.3,monthly
south-africa,inflation-cpi,2014-01-01,5.9,monthly
south-africa,inflation-cpi,2014-02-01,5.8,monthly
south-africa,inflation-cpi,2014-03-01,6,monthly
south-africa,inflation-cpi,2014-04-01,6.2,monthly
south-africa,inflation-cpi,2014-05-01,6.5,monthly
south-africa,inflation-cpi,2014-06-01,6.8,monthly
south-africa,inflation-cpi,2014-07-01,6.4,monthly
south-africa,inflation-cpi,2014-08-01,6.5,monthly
south-africa,inflation-cpi,2014-09-01,6.1,monthly
south-africa,inflation-cpi,2014-10-01,5.9,monthly
south-africa,inflation-cpi,2014-11-01,5.7,monthly
south-africa,inflation-cpi,2014-12-01,5.4,monthly
south-africa,inflation-cpi,2015-01-01,4.5,monthly
south-africa,inflation-cpi,2015-02-01,4,monthly
south-africa,inflation-cpi,2015-03-01,4,monthly
south-africa,inflation-cpi,2015-04-01,4.5,monthly
south-africa,inflation-cpi,2019-05-01,4.5,monthly
south-africa,inflation-cpi,2019-06-01,4.5,monthly
south-africa,inflation-cpi,2019-07-01,3.9,monthly
south-africa,inflation-cpi,2019-08-01,4.4,monthly
south-africa,inflation-cpi,2019-09-01,4.1,monthly
south-africa,inflation-cpi,2019-10-01,3.6,monthly
south-africa,inflation-cpi,2019-11-01,3.6,monthly
south-africa,inflation-cpi,2019-12-01,4,monthly
south-africa,inflation-cpi,2020-01-01,4.6,monthly
south-africa,inflation-cpi,2020-02-01,4.7,monthly
south-africa,inflation-cpi,2020-03-01,4.1,monthly
south-africa,inflation-cpi,2020-04-01,3,monthly
south-africa,inflation-cpi,2020-05-01,2,monthly
south-africa,inflation-cpi,2020-06-01,2.2,monthly
south-africa,inflation-cpi,2020-07-01,3.2,monthly
south-africa,inflation-cpi,2020-08-01,3.1,monthly
south-africa,inflation-cpi,2020-09-01,3,monthly
south-africa,inflation-cpi,2020-10-01,3.3,monthly
south-africa,inflation-cpi,2020-11-01,3.2,monthly
south-africa,inflation-cpi,2020-12-01,3.1,monthly
south-africa,inflation-cpi,2021-01-01,3.2,monthly
south-africa,inflation-cpi,2021-02-01,2.8,monthly
south-africa,inflation-cpi,2021-03-01,3.2,monthly
south-africa,inflation-cpi,2021-04-01,4.4,monthly
south-africa,inflation-cpi,2022-05-01,6.5,monthly
south-africa,inflation-cpi,2022-06-01,7.4,monthly
south-africa,inflation-cpi,2022-07-01,7.8,monthly
south-africa,inflation-cpi,2022-08-01,7.6,monthly
south-africa,inflation-cpi,2022-09-01,7.5,monthly
south-africa,inflation-cpi,2022-10-01,7.6,monthly
south-africa,inflation-cpi,2022-11-01,7.4,monthly
south-africa,inflation-cpi,2022-12-01,7.2,monthly
south-africa,inflation-cpi,2023-01-01,6.9,monthly
south-africa,inflation-cpi,2023-02-01,7,monthly
south-africa,inflation-cpi,2023-03-01,7.1,monthly
south-africa,inflation-cpi,2023-04-01,6.8,monthly
south-africa,inflation-cpi,2023-05-01,6.3,monthly
south-africa,inflation-cpi,2023-06-01,5.4,monthly
south-africa,inflation-cpi,2023-07-01,4.7,monthly
south-africa,inflation-cpi,2023-08-01,4.8,monthly
south-africa,inflation-cpi,2023-09-01,5.4,monthly
south-africa,inflation-cpi,2023-10-01,5.9,monthly
south-africa,inflation-cpi,2023-11-01,5.5,monthly
south-africa,inflation-cpi,2023-12-01,5.1,monthly
south-africa,inflation-cpi,2024-01-01,5.3,monthly
south-africa,inflation-cpi,2024-02-01,5.6,monthly
south-africa,inflation-cpi,2024-03-01,5.3,monthly
south-africa,inflation-cpi,2024-04-01,5.2,monthly
south-africa,inflation-cpi,2024-05-01,5.2,monthly
philippines,inflation-cpi,2014-05-01,4,monthly
philippines,inflation-cpi,2014-06-01,3.8,monthly
philippines,inflation-cpi,2014-07-01,4.2,monthly
philippines,inflation-cpi,2014-08-01,4.2,monthly
philippines,inflation-cpi,2014-09-01,3.9,monthly
philippines,inflation-cpi,2014-10-01,3.7,monthly
philippines,inflation-cpi,2014-11-01,3,monthly
philippines,inflation-cpi,2014-12-01,1.9,monthly
philippines,inflation-cpi,2015-01-01,1.5,monthly
philippines,inflation-cpi,2015-02-01,1.5,monthly
philippines,inflation-cpi,2015-03-01,1.5,monthly
philippines,inflation-cpi,2015-04-01,1.4,monthly
philippines,inflation-cpi,2015-06-01,0.6,monthly
philippines,inflation-cpi,2015-07-01,0.2,monthly
philippines,inflation-cpi,2015-08-01,0,monthly
philippines,inflation-cpi,2015-09-01,-0.4,monthly
philippines,inflation-cpi,2015-10-01,-0.2,monthly
philippines,inflation-cpi,2015-11-01,0.3,monthly
philippines,inflation-cpi,2015-12-01,0.7,monthly
philippines,inflation-cpi,2016-01-01,0.7,monthly
philippines,inflation-cpi,2016-02-01,0.5,monthly
philippines,inflation-cpi,2016-03-01,0.6,monthly
philippines,inflation-cpi,2016-04-01,0.7,monthly
philippines,inflation-cpi,2016-05-01,0.9,monthly
philippines,inflation-cpi,2016-06-01,1.3,monthly
philippines,inflation-cpi,2016-07-01,1.3,monthly
philippines,inflation-cpi,2016-08-01,1.3,monthly
philippines,inflation-cpi,2016-09-01,1.7,monthly
philippines,inflation-cpi,2016-10-01,1.8,monthly
philippines,inflation-cpi,2016-11-01,2.1,monthly
philippines,inflation-cpi,2016-12-01,2.2,monthly
philippines,inflation-cpi,2017-01-01,2.5,monthly
philippines,inflation-cpi,2017-02-01,3.1,monthly
philippines,inflation-cpi,2017-03-01,3.1,monthly
philippines,inflation-cpi,2017-04-01,3.2,monthly
philippines,inflation-cpi,2017-05-01,2.9,monthly
philippines,inflation-cpi,2017-06-01,2.5,monthly
philippines,inflation-cpi,2017-08-01,2.7,monthly
philippines,inflation-cpi,2017-09-01,3.1,monthly
philippines,inflation-cpi,2017-10-01,3.1,monthly
philippines,inflation-cpi,2017-11-01,3,monthly
philippines,inflation-cpi,2017-12-01,2.9,monthly
philippines,inflation-cpi,2018-01-01,3.4,monthly
philippines,inflation-cpi,2018-02-01,3.8,monthly
philippines,inflation-cpi,2018-03-01,4.3,monthly
philippines,inflation-cpi,2018-04-01,4.5,monthly
philippines,inflation-cpi,2018-05-01,4.6,monthly
philippines,inflation-cpi,2018-06-01,5.2,monthly
philippines,inflation-cpi,2018-07-01,5.7,monthly
