"indicator_arm","ind1_arm","ind2_arm","indicator_eng","ind1_eng","ind2_eng","year","wages","wages_corrected","cpi_yoy","adj_price","wages_real"
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Շիրակ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Շիրակ","RA Marzes and Yerevan and  Sectors of Economy - Public - Shirak","RA Marzes and Yerevan and  Sectors of Economy - Public","Shirak",2022,134669,134669,1.0830268863723458,1,134669
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2008,54336,61184.670893605944,1.0519259498843334,1.74660496904509,106865.45021216063
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2009,61474,69222.36562340864,1.0650141146986458,1.6399829306856706,113523.49804407271
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2010,68936,77624.89827594264,1.0942618224536644,1.498711640152387,116337.3386118002
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2011,72219,81321.69735102562,1.0467781008092338,1.4317376710439165,116431.33757069566
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2012,74611,84015.19213859749,1.0321982068785194,1.3870763013371707,116535.48196773755
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2013,95756,88936.82897314239,1.055556132712271,1.3140715669692073,116869.35821000961
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2014,104257,96832.43847124887,1.04579786714902,1.25652538434749,121672.41696739066
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2015,112921,104879.4400818352,0.9987078446073119,1.2581511110905024,131954.18406951072
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2016,113119,105063.33970312976,0.9892189082336652,1.2718631848000548,133626.19384055267
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2017,114865,106685,1.02611484039391,1.239493996901756,132235.41705946383
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2018,111209,111209,1.0179122090263264,1.2176826114379562,135417.26553540368
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2019,117503,117503,1.0072816647657017,1.2088799528791134,142047.02110315446
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2020,130134,130134,1.0366382465663597,1.1661541110250053,151756.29908412806
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2021,137143,137143,1.0767545346275733,1.0830268863723462,148529.5562777627
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Սյունիք","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Սյունիք","RA Marzes and Yerevan and  Sectors of Economy - Public - Syunik","RA Marzes and Yerevan and  Sectors of Economy - Public","Syunik",2022,138711,138711,1.0830268863723458,1,138711
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2008,61113,72514.40077797588,1.0519259498843334,1.74660496904509,126654.01272613982
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2009,67788,80434.70619896632,1.0650141146986458,1.6399829306856706,131911.54520102165
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2010,68053,80749.14529058617,1.0942618224536644,1.498711640152387,121019.6839793578
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2011,69761,82775.79422827181,1.0467781008092338,1.4317376710439165,118513.22284719635
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2012,72201,85671.00699639416,1.0321982068785194,1.3870763013371707,118832.22351638929
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2013,89620,87572.54884021312,1.055556132712271,1.3140715669692073,115076.5964779463
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2014,98089,95848.06676174587,1.04579786714902,1.25652538434749,120435.52892676661
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2015,107727,105265.87780528497,0.9987078446073119,1.2581511110905024,132440.38112063633
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2016,112049,109489.13774823744,0.9892189082336652,1.2718631848000548,139255.20343748518
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2017,111486,108939,1.02611484039391,1.239493996901756,135029.2365284804
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2018,108861,108861,1.0179122090263264,1.2176826114379562,132558.14676374735
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2019,116639,116639,1.0072816647657017,1.2088799528791134,141002.5488238669
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2020,126077,126077,1.0366382465663597,1.1661541110250053,147025.2118556996
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2021,131368,131368,1.0767545346275733,1.0830268863723462,142275.07600896238
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Վայոց ձոր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Վայոց ձոր","RA Marzes and Yerevan and  Sectors of Economy - Public - Vayots Dzor","RA Marzes and Yerevan and  Sectors of Economy - Public","Vayots Dzor",2022,135636,135636,1.0830268863723458,1,135636
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2008,55370,56682.11740357034,1.0519259498843334,1.74660496904509,99001.26791307313
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2009,65411,66961.0616125147,1.0650141146986458,1.6399829306856706,109814.99806511562
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2010,67039,68627.64075524565,1.0942618224536644,1.498711640152387,102853.04403608301
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2011,69113,70750.788876882,1.0467781008092338,1.4317376710439165,101296.56969110687
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2012,76887,78709.0113926009,1.0321982068785194,1.3870763013371707,109175.4044043541
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2013,90080,76168.1016946392,1.055556132712271,1.3140715669692073,100090.33674694448
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2014,99847,84426.69238348847,1.04579786714902,1.25652538434749,106084.28209635014
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2015,111752,94493.09170270116,0.9987078446073119,1.2581511110905024,118886.58831613019
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2016,121759,102954.61694313471,0.9892189082336652,1.2718631848000548,130944.18699516499
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2017,122799,103834,1.02611484039391,1.239493996901756,128701.61967429693
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2018,102547,102547,1.0179122090263264,1.2176826114379562,124869.69875512809
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2019,109507,109507,1.0072816647657017,1.2088799528791134,132380.81699993307
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2020,119293,119293,1.0366382465663597,1.1661541110250053,139114.02236650596
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2021,123629,123629,1.0767545346275733,1.0830268863723462,133893.5309353268
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական - Տավուշ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - պետական","Տավուշ","RA Marzes and Yerevan and  Sectors of Economy - Public - Tavush","RA Marzes and Yerevan and  Sectors of Economy - Public","Tavush",2022,127263,127263,1.0830268863723458,1,127263
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2008,111649,126510.7962712586,1.0519259498843334,1.74660496904509,220964.38540523133
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2009,116767,132310.06232215292,1.0650141146986458,1.6399829306856706,216986.24376628807
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2010,126933,143829.27659987702,1.0942618224536644,1.498711640152387,215558.611034933
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2011,128574,145688.7130183056,1.0467781008092338,1.4317376710439165,208588.01867421437
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2012,135028,153001.81639706137,1.0321982068785194,1.3870763013371707,212225.19358590475
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2013,162779,157036.27856325943,1.055556132712271,1.3140715669692073,206356.90864263527
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2014,173776,167645.31262391937,1.04579786714902,1.25652538434749,210650.5908788254
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2015,185975,179413.9410231183,0.9987078446073119,1.2581511110905024,225729.84924336214
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2016,192891,186085.94971308138,0.9892189082336652,1.2718631848000548,236675.86864862253
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2017,200231,193167,1.02611484039391,1.239493996901756,239429.3368995215
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2018,199987,199987,1.0179122090263264,1.2176826114379562,243520.69241364254
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2019,202393,202393,1.0072816647657017,1.2088799528791134,244668.8403030624
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2020,208782,208782,1.0366382465663597,1.1661541110250053,243471.98760802267
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2021,227094,227094,1.0767545346275733,1.0830268863723462,245948.9077338416
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - ք. Երևան","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","ք. Երևան","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Yerevan","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Yerevan",2022,276579,276579,1.0830268863723458,1,276579
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2008,80532,66156.68692500914,1.0519259498843334,1.74660496904509,115549.5981187813
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2009,92216,75755.04198922966,1.0650141146986458,1.6399829306856706,124236.9757757129
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2010,90240,74131.76660349706,1.0942618224536644,1.498711640152387,111102.14151372103
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2011,90959,74722.42196905462,1.0467781008092338,1.4317376710439165,106982.90640473504
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2012,104333,85709.1046658096,1.0321982068785194,1.3870763013371707,118885.06789077162
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2013,129633,88969.81442596127,1.055556132712271,1.3140715669692073,116912.70345568252
